Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
DOVU,https://www.crunchbase.com/organization/dovu,"Blockchain, Cryptocurrency, Smart Cities, Transportation","Bristol, Bristol, City of, United Kingdom",European Union (EU),2016-09-01,month,,,2017-10-19,6000000,USD,6000000,Initial Coin Offering,6000000,USD,6000000,,"Creative England, InMotion Ventures",2
1World Online,https://www.crunchbase.com/organization/1world-online,"Analytics, Big Data, Blockchain, Cryptocurrency, Enterprise Software, Market Research, Mobile, Software","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2011-12-01,day,,,2017-11-16,10800000,USD,10800000,Initial Coin Offering,10800000,USD,10800000,,"Bennett Coleman and Co Ltd, Brand Capital, DEFTA Partners, Keiretsu Forum Northwest, Nest",9
Gladius,https://www.crunchbase.com/organization/gladius,"Cyber Security, Enterprise Software, Network Security, SaaS, Software, Virtualization","Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",2017-04-01,month,,,2017-09-14,20000000,USD,20000000,Initial Coin Offering,20000000,USD,20000000,,,
BlockApps,https://www.crunchbase.com/organization/blockapps,"Bitcoin, Blockchain, Developer APIs, Developer Platform, Developer Tools, Enterprise, Ethereum","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2015-02-01,month,,,2017-11-13,3121905,USD,3121905,Convertible Note,,,,,"Arab Angel Fund, GINCO Investments, Kenetic, MindWorks Ventures, Social Starts",5
ScaleFT,https://www.crunchbase.com/organization/scaleft,"Cloud Computing, Infrastructure, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-05-11,day,2018-07-18,day,2017-07-19,2000000,USD,2000000,Seed,2000000,USD,2000000,M&A,"Fathom Capital, Fuel Capital, Graham Weston, Rackspace, S28 Capital",7
Unnax,https://www.crunchbase.com/organization/unnax-payment-systems-slu,"Financial Services, FinTech, Identity Management, Intelligent Systems, Payments","Barcelona, Catalonia, Spain",European Union (EU),2015-01-15,day,,,2017-10-06,1500000,EUR,1759935,Series A,1500000,EUR,1759935,Early Stage Venture,"Keyword Venture Capital, Swanlaab Venture Factory",2
WADIZ,https://www.crunchbase.com/organization/wadiz,"Crowdfunding, Information Technology, Security","Bundangdong, Kyonggi-do, South Korea",Asia-Pacific (APAC),2012-05-01,day,,,2017-09-22,11000000,USD,11000000,Venture - Series Unknown,11000000,USD,11000000,,"Korea Investment Partners, L&S Venture Capital, Shinhan Bank, Smilegate Investment, Stic Investment",5
Populous World,https://www.crunchbase.com/organization/populous,"Blockchain, Financial Services, FinTech, Information Technology, Internet, Lending","London, England, United Kingdom",European Union (EU),2015-01-01,year,,,2017-08-10,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,,,
Secucloud GmbH,https://www.crunchbase.com/organization/secucloud,"Cloud Computing, Cloud Security, Cyber Security, Mobile, Network Security","Hamburg, Hamburg, Germany",European Union (EU),2013-03-13,day,,,2017-10-01,5000000,EUR,5904414,Series B,5000000,EUR,5904414,Early Stage Venture,"Heilemann Ventures, Sonae IM",2
EverythingBenefits,https://www.crunchbase.com/organization/everythingbenefits,"Business Information Systems, Compliance, Employee Benefits, Enterprise Software, Health Insurance, Human Resources, Information Technology, Insurance, Software","New Providence, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2015-03-07,day,,,2017-08-04,4000000,USD,4000000,Series A,4000000,USD,4000000,Early Stage Venture,,
BitClave,https://www.crunchbase.com/organization/bitclave,"Blockchain, Cryptocurrency, FinTech, Information Technology, Internet, Search Engine","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2017-11-30,25500000,USD,25500000,Initial Coin Offering,25500000,USD,25500000,,Alexis Berthoud,1
Entrupy,https://www.crunchbase.com/organization/entrupy,"Enterprise Software, Hardware, Security, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2012-01-01,year,,,2017-07-12,2600000,USD,2600000,Series A,2600000,USD,2600000,Early Stage Venture,"Daiwa Securities Group, DG Lab Fund, Zach Coelius",3
Pillar Project,https://www.crunchbase.com/organization/pillar-project,"Blockchain, Cryptocurrency, Open Source","London, England, United Kingdom",European Union (EU),2017-07-17,day,,,2017-07-17,21000000,USD,21000000,Initial Coin Offering,21000000,USD,21000000,,,
SwissBorg,https://www.crunchbase.com/organization/swissborg,"Blockchain, Communities, Financial Services, Wealth Management","Lausanne, Vaud, Switzerland",,2017-01-01,year,,,2017-12-12,11000000,CHF,11093182,Initial Coin Offering,11000000,CHF,11093182,,,
SMART VALOR,https://www.crunchbase.com/organization/smart-valor,"Blockchain, Cryptocurrency, Finance, Financial Services","Zug, Zug, Switzerland",,2017-01-01,year,,,2017-11-20,1500000,CHF,1510122,Seed,1500000,CHF,1510122,Seed,"Denis Shulakov, Marius Messerli, Markus Rinderer",3
SyncFab,https://www.crunchbase.com/organization/syncfab,"B2B, Bitcoin, Blockchain, Clean Energy, Cryptocurrency, E-Commerce Platforms, Ethereum, Industrial Automation, Manufacturing, Supply Chain Management","San Leandro, California, United States","San Francisco Bay Area, West Coast, Western US",2013-05-31,day,,,2017-10-01,295000,USD,295000,Seed,295000,USD,295000,Seed,,
Graphistry,https://www.crunchbase.com/organization/graphistry,"Analytics, Cloud Data Services, Cyber Security, Data Center Automation, Data Visualization, GPU, IT Management, Security","Oakland, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,day,,,2017-11-30,,,,Venture - Series Unknown,,,,,"Bloomberg Beta, Greylock Partners, In-Q-Tel, Kurt Keutzer, Nvidia GPU Ventures",7
Cynny,https://www.crunchbase.com/organization/cynny-s-p-a,"Artificial Intelligence, Blockchain, Digital Marketing, Digital Media, Facial Recognition, Human Computer Interaction, Information Technology, Video Advertising","Firenze, Toscana, Italy",European Union (EU),2013-01-01,year,,,2017-12-29,2102614,EUR,2522925,Undisclosed,2102614,EUR,2522925,,EASME - EU Executive Agency for SMEs,1
CyberMiles,https://www.crunchbase.com/organization/cybermiles,"Blockchain, E-Commerce Platforms, Information Technology, Internet","Central, Hong Kong Island, Hong Kong",Asia-Pacific (APAC),2017-01-01,year,,,2017-11-22,30000000,USD,30000000,Initial Coin Offering,30000000,USD,30000000,,,
SignalFrame,https://www.crunchbase.com/organization/the-wireless-registry,"Business Intelligence, Identity Management, Internet of Things, Location Based Services, Machine Learning","Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",2013-02-15,day,,,2017-10-04,6200000,USD,6200000,Series A,6200000,USD,6200000,Early Stage Venture,"American Family Ventures, Blazar Ventures LLC, PJC, PROOF.VC",4
Picus Security,https://www.crunchbase.com/organization/picus-security,"Cyber Security, Enterprise Software, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2013-04-14,day,,,2017-10-11,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"ACT Venture Partners, Melih Odemis, ScaleX Ventures, Social Capital, Steve Ciesinski",5
ælf,https://www.crunchbase.com/organization/ælf,"Blockchain, Cloud Computing, Internet","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,2017-12-06,,,,Seed,,,,Seed,"8 Decimal Capital, Chain Capital, Hashed, JLAB | JD capital, Node Capital",5
Monetha,https://www.crunchbase.com/organization/monetha,"Blockchain, Financial Services, Information Technology, Payments","Zug, Zug, Switzerland",,2017-01-01,day,,,2017-08-31,37000000,USD,37000000,Initial Coin Offering,37000000,USD,37000000,,,
Conjoule,https://www.crunchbase.com/organization/conjoule,"Blockchain, Energy, Information Technology","Essen, Nordrhein-Westfalen, Germany",European Union (EU),2017-01-01,year,,,2017-07-10,4500000,EUR,5128427,Series A,4500000,EUR,5128427,Early Stage Venture,"Innogy Innovation Hub, Tokyo Electric Power",2
Maicoin,https://www.crunchbase.com/organization/maicoin,"Bitcoin, Finance, FinTech","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2017-09-19,4695045,USD,4695045,Seed,4695045,USD,4695045,Seed,"Amasia, Charlie Lee, Infinity Ventures, TSVC, ZhenFund",7
Babban Gona,https://www.crunchbase.com/organization/babban-gona,"Agriculture, Farming, Financial Services, Network Security, Training","Lagos, Lagos, Nigeria",,2012-01-01,year,,,2017-07-18,4000000,USD,4000000,Debt Financing,20000000,USD,20000000,,FMO,1
Everex One,https://www.crunchbase.com/organization/everex-one,"Blockchain, Financial Services, Information Technology","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2016-01-01,year,,,2017-09-01,26000000,USD,26000000,Initial Coin Offering,26000000,USD,26000000,,Holley Group,1
VIDA,https://www.crunchbase.com/organization/solidx-partners,"Cloud Security, Cyber Security, Internet, Privacy, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2014-04-23,day,,,2017-10-15,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Brooklyn Bridge Ventures, Red Sea Ventures, Red Swan Ventures",3
@RISK Technologies,https://www.crunchbase.com/organization/risk-technologies,"Artificial Intelligence, Big Data, Cyber Security, Finance, Machine Learning, SaaS","Dallas, Texas, United States","Dallas/Fort Worth Metroplex, Southern US",2017-04-01,day,,,2017-10-05,4300000,USD,4300000,Angel,4300000,USD,4300000,Seed,Darin Brannan,1
Nayuta,https://www.crunchbase.com/organization/nayuta,"Blockchain, Electrical Distribution, Electronics, Manufacturing","Fukuoka, Fukuoka, Japan",Asia-Pacific (APAC),,,,,2017-08-17,140000000,JPY,1280427,Seed,140000000,JPY,1280427,Seed,JAFCO Japan,1
COBINHOOD,https://www.crunchbase.com/organization/cobinhood,"Computer, Cryptocurrency, Finance, Software","Taipei, T'ai-pei, Taiwan",Asia-Pacific (APAC),,,,,2017-09-20,12764974,USD,12764974,Seed,12764974,USD,12764974,Seed,Infinity Ventures,1
CSI,https://www.crunchbase.com/organization/csi-3,"Cloud Management, Cyber Security, Enterprise Software, Information Technology","Glasgow, Glasgow City, United Kingdom",European Union (EU),1983-01-01,year,2012-10-15,day,2017-08-11,36000000,GBP,46842490,Venture - Series Unknown,36000000,GBP,46842490,M&A,"Blackhawk Capital, MML Capital Partners",2
Sedicii,https://www.crunchbase.com/organization/sedicii,"Compliance, Cyber Security, FinTech, Fraud Detection, Identity Management, Security","Waterford, Waterford, Ireland",European Union (EU),2013-01-01,year,,,2017-09-06,1050000,EUR,1252271,Seed,1050000,EUR,1252271,Seed,"EASME - EU Executive Agency for SMEs, Enterprise Ireland, Oxygen Accelerator",3
Mavatar,https://www.crunchbase.com/organization/mavatar,"Affiliate Marketing, Big Data, Blockchain, E-Commerce, Marketplace, PaaS, Retail Technology","Menlo Park, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2011-01-11,day,,,2017-12-22,1600000,USD,1600000,Initial Coin Offering,1600000,USD,1600000,,"Chris Kelly, Collinstar Capital, Jillian Manus, Mike Walsh, Pepper Hamilton",12
BitBounce,https://www.crunchbase.com/organization/turing-technology-inc-,"Cryptocurrency, Email, Software","Redwood City, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-07-31,day,,,2017-08-29,12500000,USD,12500000,Initial Coin Offering,12500000,USD,12500000,,"James Sowers, Reid Dennis, Stewart Dennis, Tim Draper",4
Modifi,https://www.crunchbase.com/organization/modifi,"Industrial Automation, Internet of Things, Mobile, Security","Bainbridge Island, Washington, United States","Greater Seattle Area, West Coast, Western US",2014-01-01,year,,,2017-09-06,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,,,
Doky Inc,https://www.crunchbase.com/organization/doky-inc,"Cloud Computing, Cloud Security, Digital Marketing, Digital Media, Email, Network Security, SaaS, Security, Virtualization","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-06-01,day,,,2017-09-01,500000,USD,500000,Debt Financing,,,,Seed,"Francesco Tripepi, Fyrfly Venture Partners, Scott Booth, Silicon Valley Bank",4
Nuco,https://www.crunchbase.com/organization/nuco,"Blockchain, Enterprise Software, Information Technology, Software, Software Engineering","Toronto, Ontario, Canada",Great Lakes,2016-01-01,year,,,2017-10-10,27000000,CAD,21579163,Series A,27000000,CAD,21579163,Early Stage Venture,"Bessemer Venture Partners, Plug and Play, XDL Capital Group",3
BrandShield,https://www.crunchbase.com/organization/brandshield,"Artificial Intelligence, Business Intelligence, Cyber Security, Intellectual Property, Internet, Machine Learning, Natural Language Processing, SaaS, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2013-01-01,year,,,2017-10-01,,,,Venture - Series Unknown,,,,,"AfterDox, iAngels, Yaron Lemelbaum",3
Parrable,https://www.crunchbase.com/organization/parrable,"Big Data, Identity Management, Mobile, SaaS","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-09-01,day,,,2017-11-01,,,,Series A,,,,Early Stage Venture,"Angel Ventures, Band of Angels, Moneta Ventures, Portfolia, Silicon Valley Growth Syndicate",8
imVision Technologies,https://www.crunchbase.com/organization/imvision-technologies,"Cyber Security, Information Technology, Security, Telecommunications, Video","Ramat Gan, Tel Aviv, Israel",,2014-01-01,year,,,2017-07-04,,,,Convertible Note,4000000,USD,4000000,Early Stage Venture,"CE Ventures (CEIIF), iVentures Asia Ltd, Pitango Venture Capital",3
ShieldSquare,https://www.crunchbase.com/organization/shieldsquare,"Analytics, Cyber Security, Information Technology, Internet, SaaS, Software","Bangalore, Karnataka, India",Asia-Pacific (APAC),2013-01-01,year,2019-01-07,day,2017-10-26,,,,Series A,,,,M&A,"Anthill Ventures, Endiya Partners, Girish Mathrubootham, StartupXseed Ventures, Venture Highway",13
LALA WORLD,https://www.crunchbase.com/organization/lala-world,"Banking, Blockchain, Cryptocurrency, Financial Services, FinTech","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-10-01,month,,,2017-10-31,2000000,USD,2000000,Series A,2000000,USD,2000000,Early Stage Venture,,
modum,https://www.crunchbase.com/organization/modum,"Blockchain, Cryptocurrency, Internet, Virtual Currency","Zürich, Zurich, Switzerland",,2016-01-01,month,,,2017-09-02,4200000,USD,4200000,Initial Coin Offering,4200000,USD,4200000,,"Andreas Schwartz, Kickstart Accelerator",2
Tortuga logic,https://www.crunchbase.com/organization/tortuga-logic-inc,"Cyber Security, Information Technology, Security, Semiconductor","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2017-11-16,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Eclipse Ventures, EvoNexus, National Science Foundation, Phystech Ventures",4
Curisium,https://www.crunchbase.com/organization/curisium,"Blockchain, Health Care, Software","Manhattan Beach, California, United States","Greater Los Angeles Area, West Coast, Western US",2017-09-01,month,,,2017-12-14,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,"Flare Capital Partners, Green Bay Ventures, New Enterprise Associates, Sanofi-Genzyme BioVentures, Shuttle Fund",5
Zighra,https://www.crunchbase.com/organization/zighra,"Artificial Intelligence, Biometrics, Enterprise Software, Identity Management, Machine Learning, Mobile","Ottawa, Ontario, Canada",Great Lakes,2016-01-01,year,,,2017-09-01,,,,Seed,,,,Seed,"Barclays Accelerator, powered by Techstars - London, MaRS Investment Accelerator Fund, SixThirty CYBER, Techstars",4
SIGA OT Solutions,https://www.crunchbase.com/organization/siga,"Cyber Security, Industrial Manufacturing, Infrastructure, Machine Learning","Be'er Sheva, HaDarom, Israel",,2014-01-01,year,,,2017-09-07,3500000,USD,3500000,Venture - Series Unknown,3500000,USD,3500000,,Awz Ventures,1
Tanker,https://www.crunchbase.com/organization/tanker,"Cloud Security, Developer Platform, Identity Management, PaaS, Privacy","Paris, Ile-de-France, France",European Union (EU),2015-01-01,year,,,2017-09-15,6000000,EUR,7167003,Venture - Series Unknown,6000000,EUR,7167003,,"AXA Venture Partners, EIT Digital Accelerator, Idinvest Partners, Kima Ventures, Wilco",7
Rivetz,https://www.crunchbase.com/organization/rivetz-inc,"Hardware, Internet, Security","Richmond, Massachusetts, United States","East Coast, New England, Northeastern US",2013-01-01,year,,,2017-12-06,1586624,USD,1586624,Venture - Series Unknown,1586624,USD,1586624,,,
Nekso,https://www.crunchbase.com/organization/nekso,"Apps, Internet, Security, Transportation","Toronto, Ontario, Canada",Great Lakes,2015-12-15,day,,,2017-09-14,,,,Venture - Series Unknown,,,,,Extreme Venture Partners,1
CanYa,https://www.crunchbase.com/organization/canya,"Blockchain, Cryptocurrency, Internet, Marketplace, Peer to Peer","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2015-01-01,year,,,2017-12-31,12000000,USD,12000000,Initial Coin Offering,12000000,USD,12000000,,James Sowers,1
Xref,https://www.crunchbase.com/organization/xref,"Compliance, Human Resources, Management Consulting","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2010-01-01,year,2007-04-27,day,2017-08-02,7500000,USD,7500000,Post-IPO Equity,7500000,USD,7500000,IPO,,
Fold,https://www.crunchbase.com/organization/card-for-coin,"Apps, Bitcoin, Gift Card, Internet, Mobile Payments","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2014-02-01,day,,,2017-11-03,800000,USD,800000,Convertible Note,,,,Seed,Boost VC,1
Viberate.com,https://www.crunchbase.com/organization/viberate,"Analytics, Blockchain, Marketplace, Music","Ljubljana, Ljubljana Urban Commune, Slovenia",European Union (EU),2015-10-01,month,,,2017-09-06,10000000,USD,10000000,Initial Coin Offering,10000000,USD,10000000,,ABC Accelerator,1
Envion,https://www.crunchbase.com/organization/envion,"Blockchain, Information Technology, Mining","Zug, Zug, Switzerland",,,,,,2017-12-16,100000000,USD,100000000,Initial Coin Offering,100000000,USD,100000000,,"Catagonia Capital, Quadrat Capital",2
crowdhouse,https://www.crunchbase.com/organization/bricks---bytes-ag,"Blockchain, Financial Services, FinTech, Information and Communications Technology (ICT), Information Technology, Internet, Property Management, Real Estate Investment, Rental Property, Software","Zürich, Zurich, Switzerland",,2015-03-12,day,,,2017-11-01,7000000,CHF,6982543,Series B,7000000,CHF,6982543,Early Stage Venture,Luzerner Kantonalbank,1
OtoSense,https://www.crunchbase.com/organization/otosense,"Artificial Intelligence, Automotive, Industrial Automation, Machine Learning, Machinery Manufacturing, Predictive Analytics, Security, Software","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,2018-05-04,day,2017-10-02,,,,Convertible Note,,,,M&A,"Airbus Ventures, GoBeyond, Keiretsu Capital, Pentalabbs, Portfolia",5
Blockchain Foundry Inc.,https://www.crunchbase.com/organization/blockchain-foundry,"Blockchain, Software, Virtual Currency","Toronto, Ontario, Canada",Great Lakes,,,,,2017-12-29,3300000,CAD,2624045,Venture - Series Unknown,3300000,CAD,2624045,,,
Eidoo,https://www.crunchbase.com/organization/eidoo,"Bitcoin, Blockchain, Internet","Chiasso, Ticino, Switzerland",,2017-01-01,year,,,2017-10-17,27900000,USD,27900000,Initial Coin Offering,27900000,USD,27900000,,,
SwiftComply,https://www.crunchbase.com/organization/swiftcomply-ie,"Compliance, Hospitality, Restaurants","Dublin, Dublin, Ireland",European Union (EU),2016-11-01,day,,,2017-11-16,,,,Venture - Series Unknown,,,,,"Arts Alliance, Chris Adelsbach, EASME - EU Executive Agency for SMEs, HOWZAT Partners, Techstars",9
Pixm,https://www.crunchbase.com/organization/pixm,"Computer, Cyber Security, Network Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",,,,,2017-09-01,750000,USD,750000,Seed,750000,USD,750000,Seed,"Chaac Ventures, MassChallenge",2
Purism,https://www.crunchbase.com/organization/purism,"Cyber Security, Hardware, Linux, Mobile Devices, Open Source, Operating Systems, Privacy, Software","South San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-11-01,day,,,2017-10-10,1586663,USD,1586663,Product Crowdfunding,850000,USD,850000,Seed,,
NETSHIELD,https://www.crunchbase.com/organization/snoopwall,"B2B, Internet of Things, Mobile Apps, Network Security, Security","Nashua, New Hampshire, United States","East Coast, New England, Northeastern US",2013-01-01,year,,,2017-11-08,275000,USD,275000,Debt Financing,462972,USD,462972,,Sand Hill East,1
Cog,https://www.crunchbase.com/organization/cog,"Cyber Security, Enterprise, Enterprise Software, Internet of Things, Mobile, Mobile Devices, National Security, Security, Software","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2014-01-01,year,,,2017-12-12,3500000,USD,3500000,Series A,3500000,USD,3500000,Early Stage Venture,"Grok Ventures, Rampersand",2
CoinJar,https://www.crunchbase.com/organization/coinjar,"Bitcoin, Cryptocurrency, Finance, Financial Services, FinTech","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2013-05-01,day,,,2017-09-30,,,,Venture - Series Unknown,,,,,"Blackbird Ventures, Blackbird Ventures (Australia), Boost VC, Chris Hitchen, Digital Currency Group",9
ATAR Labs,https://www.crunchbase.com/organization/atar-labs,"Cyber Security, Information Services, Information Technology, Security","London, England, United Kingdom",European Union (EU),2017-09-01,day,,,2017-09-22,2500000,EUR,2987500,Seed,2500000,EUR,2987500,Seed,Diffusion Capital Partners,1
Ataata,https://www.crunchbase.com/organization/ataata,"Cyber Security, Information Technology, Security, Training","Arlington, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2016-01-01,year,2018-07-10,day,2017-12-19,3000000,USD,3000000,Series A,3000000,USD,3000000,M&A,"NEXT Frontier Capital, SaaS Ventures, TEDCO",3
Blockparty,https://www.crunchbase.com/organization/blockparty,"Blockchain, Cryptocurrency, Ticketing","Jersey City, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2017-01-01,year,,,2017-12-01,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,,
SINEGY Technologies (M) Sdn. Bhd.,https://www.crunchbase.com/organization/sinegy-technologies-m-sdn-bhd,"Cryptocurrency, FinTech, Internet","George Town, Pulau Pinang, Malaysia","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-06-01,month,,,2017-07-01,300000,USD,300000,Seed,300000,USD,300000,Seed,,
Santiment,https://www.crunchbase.com/organization/santiment,"Computer, Cryptocurrency, Software","Zürich, Zurich, Switzerland",,,,,,2017-07-10,10000000,USD,10000000,Initial Coin Offering,10000000,USD,10000000,,Alexis Berthoud,1
Ripio Credit Network,https://www.crunchbase.com/organization/ripio-credit-network,"Bitcoin, Cryptocurrency, Financial Services, Lending","Grand Cayman, Midland, Cayman Islands",,2016-01-01,year,,,2017-11-07,37000000,USD,37000000,Initial Coin Offering,37000000,USD,37000000,,,
Insikt Intelligence,https://www.crunchbase.com/organization/insikt-intelligence,"Artificial Intelligence, Big Data, Cyber Security, Data Mining, Fraud Detection, Homeland Security, Law Enforcement, Legal, Machine Learning, Natural Language Processing","Barcelona, Catalonia, Spain",European Union (EU),2016-01-01,year,,,2017-10-01,1533153,EUR,1810474,Grant,,,,,EASME - EU Executive Agency for SMEs,1
Custos Media Technologies,https://www.crunchbase.com/organization/custos-media-technologies,"Bitcoin, Blockchain, Content, Digital Media, DRM, Information Technology","Stellenbosch, NA - South Africa, South Africa",,2014-02-25,day,,,2017-12-11,1700000,ZAR,124907,Seed,1700000,ZAR,124907,Seed,"Innovus, Stellenbosch University, Technology Innovation Agency",3
District0x,https://www.crunchbase.com/organization/district0x,"Blockchain, Ethereum, Infrastructure, Internet, Marketplace","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,year,,,2017-08-01,9000000,USD,9000000,Initial Coin Offering,9000000,USD,9000000,,Boost VC,1
Blokur,https://www.crunchbase.com/organization/blokur,"Blockchain, Content Creators, Information Services, Information Technology","Oxford, Oxfordshire, United Kingdom",European Union (EU),2016-01-01,year,,,2017-09-15,1200000,USD,1200000,Seed,1200000,USD,1200000,Seed,"Ascension Ventures Limited, Digital Currency Group, Innovate UK, Remy Minute, Serge Chiaramonte",5
Vicarius,https://www.crunchbase.com/organization/vicarius,"B2B, Cloud Security, Cyber Security, Enterprise, Enterprise Software, Software","Jerusalem, Yerushalayim, Israel",,2016-05-23,day,,,2017-11-01,,,,Grant,105000,USD,105000,Seed,"MassChallenge, The Jerusalem Development Authority",2
Inspecto Solutions,https://www.crunchbase.com/organization/inspecto-solutions,"AgTech, Big Data, Blockchain, Coffee, Food Processing, Wellness","Ashdod, HaDarom, Israel",,2016-04-01,month,,,2017-12-11,1540000,USD,1540000,Seed,1540000,USD,1540000,Seed,"Bits x Bites, EASME - EU Executive Agency for SMEs, Office of the Chief Scientist of Israel - OCS, Seventure Partners, The Kitchen - FoodTech Hub",5
Popit Medical Technologies,https://www.crunchbase.com/organization/popit-medical-technologies,"Compliance, Medical, Personal Health, Pharmaceutical, Women's","Espoo, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",2016-01-01,year,,,2017-08-23,1200000,EUR,1417960,Seed,1200000,EUR,1417960,Seed,"Amor & Labor Oy, Butterfly Ventures, Tekes",3
COVESTING,https://www.crunchbase.com/organization/covesting,"Asset Management, Cryptocurrency, Education, Finance, FinTech, Trading Platform","Gibraltar, Gibraltar, Gibraltar",,2017-10-20,day,,,2017-10-20,18000000,USD,18000000,Initial Coin Offering,18000000,USD,18000000,,,
EasyEquities,https://www.crunchbase.com/organization/easyequities,"Financial Services, Security","Gauteng, NA - South Africa, South Africa",,2014-01-01,year,,,2017-08-14,100000000,ZAR,7512688,Private Equity,100000000,ZAR,7512688,Private Equity,Sanlam Private Equity,1
Stryking Entertainment,https://www.crunchbase.com/organization/stryking-entertainment,"Blockchain, Fantasy Sports, Gaming","Berlin, Berlin, Germany",European Union (EU),2012-01-01,year,2019-04-04,day,2017-09-15,500000,EUR,597250,Venture - Series Unknown,500000,EUR,597250,M&A,"German Startups Group, True Global Ventures (TGV)",2
APiO,https://www.crunchbase.com/organization/apio-4,"Artificial Intelligence, Big Data, Blockchain, Financial Services, Machine Learning","Sandy, Utah, United States",Western US,2016-01-01,year,,,2017-07-20,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,,
Vaultoro,https://www.crunchbase.com/organization/vaultoro-com-the-real-time-bitcoin-gold-trading-platform-and-api,"Bitcoin, Blockchain, Ethereum, Financial Services, Real Time","Berlin, Berlin, Germany",European Union (EU),2015-02-13,day,,,2017-09-08,1000000,USD,1000000,Seed,1000000,USD,1000000,Seed,"FinLab, Techstars, Techstars Berlin Accelerator",3
Mobile Forms,https://www.crunchbase.com/organization/mobile-forms,"Blockchain, Database, Financial Services, FinTech, Mobile, SaaS","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-09-01,day,,,2017-12-12,100000,USD,100000,Convertible Note,150000,USD,150000,Seed,"500 Startups, Right Side Capital Management, Ventures Platform",3
One World Identity ('OWI'),https://www.crunchbase.com/organization/one-world-identity,"Cyber Security, FinTech, Identity Management, Internet of Things, Management Consulting, News, Professional Services, Risk Management, Social Media","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,year,,,2017-08-01,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,,
Criptext,https://www.crunchbase.com/organization/criptext,"Cyber Security, Email, Enterprise Software, SaaS","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2014-12-01,day,,,2017-11-01,625000,USD,625000,Seed,625000,USD,625000,Seed,"Joseph Matalon, Marina Acton",2
