Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Tala Security,https://www.crunchbase.com/organization/tala-security,"Cyber Security, Information Technology, Security","Fremont, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-07-03,day,,,2019-06-07,9000000,USD,9000000,Series A,9000000,USD,9000000,Early Stage Venture,"Firebolt Ventures, Jackson Square Ventures, Pinnacle Ventures, Ron Gula, TechOperators",7
NS8,https://www.crunchbase.com/organization/ns8-inc,"Big Data, Cyber Security, E-Commerce, Fraud Detection, Machine Learning, Security","Las Vegas, Nevada, United States",Western US,2016-08-18,day,,,2019-03-21,26000000,USD,26000000,Series A,26000000,USD,26000000,Early Stage Venture,"Arbor Ventures, Bloomberg Beta, Edison Partners, NextGen Venture Partners, TDF Ventures",12
Wallarm,https://www.crunchbase.com/organization/wallarm,"Analytics, Compliance, Cyber Security, Risk Management, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2013-01-01,year,,,2018-10-22,8000000,USD,8000000,Series A,8000000,USD,8000000,Early Stage Venture,"Amino Capital, Partech, Runa Capital, Toba Capital, Y Combinator",8
Respond Software,https://www.crunchbase.com/organization/respond-software,"Cyber Security, Enterprise, Information Technology, Security, Software","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-04-01,month,,,2019-05-14,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"ClearSky, CRV, Foundation Capital",3
Sentryo,https://www.crunchbase.com/organization/sentryo,"Artificial Intelligence, Computer, Industrial, Information Technology, Internet of Things, Security, Software, Technical Support","Charbonnières-les-bains, Rhone-Alpes, France",European Union (EU),2014-07-10,day,2019-06-06,day,2018-12-03,10000000,EUR,11354475,Series A,10000000,EUR,11354475,M&A,"BNP Paribas Développement, Breed Reply, EIT Digital Accelerator, Omnes Capital, Sopra Steria",8
Capsule8,https://www.crunchbase.com/organization/capsule8,"Information Services, Information Technology, Security","Brooklyn, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-10-01,day,,,2018-08-08,15000000,USD,15000000,Series B,15000000,USD,15000000,Early Stage Venture,"Bessemer Venture Partners, ClearSky, Jay Leek, Rain Capital, Shardul Shah",5
Cobalt (cobalt.io),https://www.crunchbase.com/organization/cobalt-io,"Cloud Security, Enterprise Applications, Freelance, Penetration Testing, SaaS, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2013-07-15,day,,,2018-05-02,5000000,USD,5000000,Series A,5000000,USD,5000000,Early Stage Venture,"Draper Associates, eLab Ventures, Kima Ventures, Plug and Play, Tim Draper",12
Balbix,https://www.crunchbase.com/organization/balbix,"Computer, Network Security, Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-01-01,year,,,2018-06-27,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"John Chambers, Mayfield Fund, Mubadala Investment Company, Pankaj Patel, Singtel Innov8",7
Arkose Labs,https://www.crunchbase.com/organization/arkoselabs,"Cyber Security, FinTech, Fraud Detection, Network Security, SaaS, Security, Spam Filtering","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-01-01,year,,,2018-11-15,6500000,USD,6500000,Corporate Round,6500000,USD,6500000,,"Brisbane Angels, Melbourne Angels, PayPal, Transition Level Investments, U.S. Venture Partners (USVP)",5
HYPR,https://www.crunchbase.com/organization/hyprcorp,"Cyber Security, Identity Management, Mobile, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2014-04-01,day,,,2017-10-03,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Boldstart Ventures, MasterCard, RRE Ventures, RTP Ventures, Samsung NEXT",6
Knightscope,https://www.crunchbase.com/organization/knightscope-inc,"Hardware, Predictive Analytics, Robotics, Security","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-04-04,day,,,2018-06-06,3500000,USD,3500000,Debt Financing,,,,,"F50, Plug and Play, SeedInvest, Silicon Valley Bank, UpHonest Capital",21
Red Canary,https://www.crunchbase.com/organization/red-canary,"Cyber Security, Network Security, SaaS, Security","Denver, Colorado, United States","Greater Denver Area, Western US",2014-04-04,day,,,2019-04-30,34000000,USD,34000000,Venture - Series Unknown,34000000,USD,34000000,,"Access Venture Partners, Legion Capital, Noro-Moseley Partners, Service Provider Capital, Summit Partners",5
Mocana,https://www.crunchbase.com/organization/mocana,"Cyber Security, Enterprise Software, Information Technology, Manufacturing, Mobile, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2004-01-01,year,,,2019-03-04,15000000,USD,15000000,Series G,15000000,USD,15000000,Late Stage Venture,"GE Ventures, Intel Capital, Shasta Ventures, SV Angel, Symantec",11
Openpath,https://www.crunchbase.com/organization/openpath-security-inc,"Cloud Security, Commercial Real Estate, Construction, Cyber Security, Internet of Things, Mobile Apps, SaaS, Security","Culver City, California, United States","Greater Los Angeles Area, West Coast, Western US",2016-01-01,day,,,2018-07-17,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Emergence, Fika Ventures, Pritzker Group Venture Capital, Sorenson Capital, Upfront Ventures",6
ShiftLeft,https://www.crunchbase.com/organization/shiftleft,"Information Services, Information Technology, Security","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2019-02-12,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Bain Capital Ventures, Florian Leibert, Mayfield Fund, SineWave Ventures, Thomvest Ventures",5
Corelight,https://www.crunchbase.com/organization/corelight,"Cyber Security, Network Security, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2013-01-01,year,,,2018-09-11,25000000,USD,25000000,Series B,25000000,USD,25000000,Early Stage Venture,"Accel, General Catalyst, OUP (Osage University Partners), Steve McCanne",4
ThreatQuotient,https://www.crunchbase.com/organization/threatq,"Cyber Security, Network Security, Security","Reston, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2013-03-01,day,,,2017-11-13,30000000,USD,30000000,Series C,30000000,USD,30000000,Late Stage Venture,"Adams Street Partners, Cisco Investments, New Enterprise Associates, NTT DOCOMO Ventures, Silicon Valley Bank",11
Ondot Systems,https://www.crunchbase.com/organization/ondot,"Financial Services, Mobile, Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2011-01-01,year,,,2018-10-22,,,,Corporate Round,,,,,Citi Ventures,1
SheerID,https://www.crunchbase.com/organization/sheerid,"Developer APIs, E-Commerce, Retail, Security, Software","Eugene, Oregon, United States","West Coast, Western US",2011-04-01,month,,,2018-01-23,18000000,USD,18000000,Series B,18000000,USD,18000000,Early Stage Venture,"Arnold Venture Group, Centana Growth Partners, Voyager Capital",3
Kangaroo,https://www.crunchbase.com/organization/aura-6543,"Consumer Electronics, Mobile, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2018-02-19,day,,,2019-04-17,10260000,USD,10260000,Series A,10260000,USD,10260000,Early Stage Venture,"Asher Delug, AsherMaximus, Benjamin Boyer, Greycroft, Lerer Hippeau",6
Polyrize,https://www.crunchbase.com/organization/polyrize,"Cyber Security, Security","Tel Aviv, Tel Aviv, Israel",,2018-01-01,year,,,2019-07-02,4000000,USD,4000000,Seed,4000000,USD,4000000,Seed,"Glilot Capital Partners, Saban Ventures",2
XM Cyber,https://www.crunchbase.com/organization/xm-cyber,"Cyber Security, Network Security, Security","Herzliya, Tel Aviv, Israel",,2016-04-05,day,,,2018-11-13,22000000,USD,22000000,Series A,22000000,USD,22000000,Early Stage Venture,"Macquarie Capital, Nasdaq Ventures, Our Innovation Fund, LP, Swarth Group, UST Global",6
Avanan,https://www.crunchbase.com/organization/avanan,"Cloud Security, Internet, SaaS, Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2014-01-01,year,,,2018-12-17,25000000,USD,25000000,Series B,25000000,USD,25000000,Early Stage Venture,"Greenfield Cities Holdings, L.P., Greenfield Partners, Magma Venture Partners, StageOne Ventures, TPG Growth",5
Very Good Security,https://www.crunchbase.com/organization/very-good-security,"Compliance, FinTech, Network Security, Payments, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-01-01,year,,,2018-08-28,8500000,USD,8500000,Series A,8500000,USD,8500000,Early Stage Venture,"Andreessen Horowitz, Max Levchin, Nyca Partners, Slow Ventures, Vertex Ventures",12
"SpyCloud, Inc.",https://www.crunchbase.com/organization/spycloud-inc,"Cyber Security, Network Security, Security","Austin, Texas, United States",Southern US,2016-08-01,month,,,2019-02-27,21000000,USD,21000000,Series B,21000000,USD,21000000,Early Stage Venture,"Altos Ventures, M12, March Capital Partners, Silverton Partners",4
Dedrone,https://www.crunchbase.com/organization/dedrone,"Drone Management, Drones, Robotics, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,year,,,2018-09-07,15259000,USD,15259000,Venture - Series Unknown,15259000,USD,15259000,,"Felicis Ventures, Hans Robertson, John Chambers, Menlo Ventures, Target Partners",8
DroneShield,https://www.crunchbase.com/organization/droneshield,"Drones, Enterprise Software, Robotics, Security","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2013-04-28,day,2016-06-22,day,2019-06-17,650000,AUD,445365,Debt Financing,1300000,AUD,921842,IPO,,
Xage Security,https://www.crunchbase.com/organization/xage-security,"Information Technology, Internet of Things, Network Security, Security, Software","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-01-01,year,,,2018-12-28,4000000,USD,4000000,Series A,4000000,USD,4000000,Early Stage Venture,"City Light Capital, GE Ventures, March Capital Partners, NexStar Partners, Saudi Aramco Energy Ventures",5
Cyber Observer,https://www.crunchbase.com/organization/cyberobserver,"Analytics, Cyber Security, Security","Caesarea, Hefa, Israel",,2012-03-07,day,,,2019-06-11,8000000,USD,8000000,Series B,8000000,USD,8000000,Early Stage Venture,"Merlin International, SixThirty CYBER, Swarth Group, Talis Capital",4
HyTrust,https://www.crunchbase.com/organization/hytrust,"Cyber Security, Infrastructure, Security, Software","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2007-01-01,year,,,2017-07-11,36000000,USD,36000000,Series E,36000000,USD,36000000,Late Stage Venture,"Advance Venture Partners, Fortinet, Intel, Intel Capital, VMware",14
Dtex Systems,https://www.crunchbase.com/organization/dtex-systems,"Business Intelligence, Cyber Security, Machine Learning, Predictive Analytics, Risk Management, Security, Software","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2000-01-01,year,,,2018-12-26,500000,USD,500000,Series C,500000,USD,500000,Late Stage Venture,"Norwest Venture Partners, Wing Venture Capital",2
FRISS,https://www.crunchbase.com/organization/friss,"Compliance, Cyber Security, Fraud Detection, Information Technology, InsurTech, Risk Management, SaaS, Security, Software","Utrecht, Utrecht, The Netherlands",European Union (EU),2006-08-21,day,,,2017-12-12,15000000,EUR,17613758,Series A,15000000,EUR,17613758,Early Stage Venture,"Aquiline Technology Growth, BlackFin Capital Partners",2
RiskSense,https://www.crunchbase.com/organization/risksense,"Cyber Security, Information Technology, Network Security, Risk Management, Security, Software","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-05-01,day,,,2018-08-07,12000000,USD,12000000,Series B,12000000,USD,12000000,Early Stage Venture,"CenturyLink, EPIC Ventures, Jump Capital, Paladin Capital Group, UL Ventures",8
Preempt Security,https://www.crunchbase.com/organization/preempt-security,"Cyber Security, Network Security, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,year,,,2018-06-27,17500000,USD,17500000,Series B,17500000,USD,17500000,Early Stage Venture,"Blackstone Group, ClearSky, General Catalyst, Intel Capital, Mickey Boodaei",7
Iron Mountain,https://www.crunchbase.com/organization/iron-mountain,"Big Data, E-Commerce, Security","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",1951-01-01,year,2015-01-23,day,2018-03-27,700000000,USD,700000000,Post-IPO Debt,,,,IPO,,
OneAssist,https://www.crunchbase.com/organization/oneassist-consumer-solutions,"Financial Services, SaaS, Security","Mumbai, Maharashtra, India",Asia-Pacific (APAC),2011-06-01,day,,,2018-12-17,2400000,USD,2400000,Debt Financing,,,,Late Stage Venture,"Arun Sarin, Assurant Growth Investing, Lightspeed Venture Partners, Sequoia Capital India, Trifecta Capital",5
ADT Security,https://www.crunchbase.com/organization/adt-security,"Consumer Electronics, Cyber Security, Security, Smart Home","Boca Raton, Florida, United States","Greater Miami Area, East Coast, Southern US",1974-01-01,year,2018-01-18,day,2019-06-05,4000000,USD,4000000,Grant,,,,M&A,,
Algosec,https://www.crunchbase.com/organization/algosec,"Information Services, Information Technology, Network Security, Risk Management, Security","Ridgefield Park, New Jersey, United States","Greater New York Area, East Coast, Northeastern US",2003-01-01,year,,,2018-01-03,36000000,USD,36000000,Venture - Series Unknown,36000000,USD,36000000,,Claridge Israel,1
Egress Software Technologies,https://www.crunchbase.com/organization/egress-software-technologies,"Cloud Data Services, Email, File Sharing, Security, Software","London, England, United Kingdom",European Union (EU),2007-10-09,day,,,2018-12-18,40000000,USD,40000000,Series C,40000000,USD,40000000,Late Stage Venture,"Albion Capital Group, AlbionVC, FTV Capital, Future Fifty",4
Fidelis Cybersecurity,https://www.crunchbase.com/organization/fidelis-cybersecurity-2,"Cloud Security, Cyber Security, Enterprise Software, Network Security, Security","Bethesda, Maryland, United States","Washington DC Metro Area, East Coast, Southern US",2002-01-01,year,2015-04-14,day,2018-09-18,25000000,USD,25000000,Private Equity,25000000,USD,25000000,M&A,"Ascent Venture Partners, Inflection Point Ventures, Marlin Equity Partners, Maryland Venture Fund, PJC",6
EclecticIQ,https://www.crunchbase.com/organization/eclecticiq,"Cyber Security, Fraud Detection, Risk Management, Security, Software","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2014-04-01,day,,,2017-11-09,14000000,EUR,16304968,Series B,14000000,EUR,16304968,Early Stage Venture,"INKEF Capital, Keen Venture Partners, KPN Ventures",3
Tempered Networks,https://www.crunchbase.com/organization/tempered-networks,"Communications Infrastructure, Network Security, Security","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2012-01-01,year,,,2019-05-08,17000000,USD,17000000,Venture - Series Unknown,17000000,USD,17000000,,"Fluid Capital Group, Ignition Partners, Rally Capital Services, Ridge Ventures (Formerly known as IDG Ventures USA), The Perkins Fund",5
ShieldX Networks,https://www.crunchbase.com/organization/shieldx-networks-inc,"Cloud Security, Information Technology, Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-11-01,month,,,2017-12-12,25000000,USD,25000000,Series B,25000000,USD,25000000,Early Stage Venture,"Ashar Aziz, Aspect Ventures, Bain Capital Ventures, Dimension Data, FireEye",6
Safe-T,https://www.crunchbase.com/organization/safe-t,"Enterprise Software, Financial Services, Health Care, Network Security, Security","Herzliya, Tel Aviv, Israel",,2013-01-01,year,2016-07-07,day,2018-05-31,3000000,USD,3000000,Undisclosed,3000000,USD,3000000,IPO,,
Shiji Group,https://www.crunchbase.com/organization/beijing-shiji-information-technology,"Hospitality, Point of Sale, Retail Technology, Security","Beijing, Beijing, China",Asia-Pacific (APAC),1998-02-06,day,2007-08-13,day,2018-02-08,486000000,USD,486000000,Corporate Round,486000000,USD,486000000,IPO,"Alibaba Group, Taobao",2
Section,https://www.crunchbase.com/organization/section-io,"Content Delivery Network, Enterprise Software, Security","Boulder, Colorado, United States","Greater Denver Area, Western US",2012-01-01,year,,,2018-07-09,4000001,USD,4000001,Series A,4000001,USD,4000001,Early Stage Venture,"FirstMile Ventures, Foundry Group, NEXT Frontier Capital, Tahoma Ventures, Techstars Ventures",14
Evercompliant,https://www.crunchbase.com/organization/evercompliant,"Cyber Security, FinTech, Fraud Detection, Security","Tel Aviv, Tel Aviv, Israel",,2007-01-01,year,,,2018-03-12,,,,Corporate Round,,,,,"American Express Ventures, Arbor Ventures, Nyca Partners, Star Farm Ventures, Viola Ventures",6
CybelAngel,https://www.crunchbase.com/organization/cybelangel,"Artificial Intelligence, Cyber Security, Machine Learning, Real Time, SaaS, Security","Paris, Ile-de-France, France",European Union (EU),2013-02-13,day,,,2018-10-11,12000000,USD,12000000,Series B,12000000,USD,12000000,Early Stage Venture,"Bpifrance, Serena",2
Guardsquare,https://www.crunchbase.com/organization/guardsquare,"Developer Tools, Internet of Things, Mobile, Security","Leuven, Vlaams-Brabant, Belgium",European Union (EU),2014-01-01,year,,,2019-01-30,29000000,USD,29000000,Series A,29000000,USD,29000000,Early Stage Venture,Battery Ventures,1
A-LIGN,https://www.crunchbase.com/organization/a-lign,Security,"Tampa, Florida, United States","Tampa Bay Area, East Coast, Southern US",2009-01-01,year,,,2018-07-16,54500000,USD,54500000,Private Equity,54500000,USD,54500000,Private Equity,FTV Capital,1
Hoop Messenger,https://www.crunchbase.com/organization/hoop-messenger,"Messaging, Security, Video Chat","Vancouver, British Columbia, Canada",,2014-09-04,day,,,2018-05-31,5000000,CAD,3862736,Series A,5000000,CAD,3862736,Early Stage Venture,,
Elevate Security,https://www.crunchbase.com/organization/elevate-security,"Computer, Network Security, Security","Berkeley, California, United States","San Francisco Bay Area, West Coast, Western US",2017-01-01,month,,,2019-02-13,8000000,USD,8000000,Series A,8000000,USD,8000000,Early Stage Venture,"Costanoa Ventures, Defy.vc, Webb Investment Network",3
United Technologies,https://www.crunchbase.com/organization/united-technologies,"Aerospace, Security, Smart Building, Transportation","Hartford, Connecticut, United States","East Coast, New England, Northeastern US",1934-01-01,year,1978-01-13,day,2018-02-28,,,,Post-IPO Equity,,,,IPO,Pershing Square Capital Management,1
Salt Security,https://www.crunchbase.com/organization/saltsecurity,"Cloud Security, Computer, Cyber Security, Network Security, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2019-01-29,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Kevin Mahaffey, Marius Nacht, S Capital, Y Combinator",4
Menlo Security,https://www.crunchbase.com/organization/menlo-security,"Cyber Security, Network Security, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2019-07-09,75000000,USD,75000000,Series D,75000000,USD,75000000,Late Stage Venture,"American Express Ventures, HSBC, JP Morgan Chase, OUP (Osage University Partners), Sutter Hill Ventures",9
HanSight,https://www.crunchbase.com/organization/hansight,"Big Data, Cyber Security, Security","Beijing, Beijing, China",Asia-Pacific (APAC),2014-01-01,year,,,2019-07-05,,,,Series C,,,,Late Stage Venture,"Addor Capital, CASH Capital, IDG Capital, Lightspeed Venture Partners, Qihoo 360 Technology",8
Signaturit,https://www.crunchbase.com/organization/signaturit-solutions,"B2B, Document Management, SaaS, Security, Software","Barcelona, Catalonia, Spain",European Union (EU),2013-05-01,day,,,2019-02-19,7000000,EUR,7939073,Series A,7000000,EUR,7939073,Early Stage Venture,"360 Capital Partners, EASME - EU Executive Agency for SMEs, Horizon 2020, Sabadell Venture Capital, Startupbootcamp",15
Integris Software,https://www.crunchbase.com/organization/integris-software,"Big Data, Business Intelligence, Privacy, Risk Management, Security","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2016-02-01,month,,,2018-07-12,10041053,USD,10041053,Series A,10041053,USD,10041053,Early Stage Venture,"Amplify Partners, Aspect Ventures, Family Angel Management Fund, Ignition Partners, Madrona Venture Group",7
4iQ,https://www.crunchbase.com/organization/4iq,"Cyber Security, Security","Los Altos, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2018-11-12,18000000,USD,18000000,Series B,18000000,USD,18000000,Early Stage Venture,"Adara Ventures, Armat Group, C5 Capital, ForgePoint Capital, Telefónica Open Future_",5
Averon,https://www.crunchbase.com/organization/averon,"Cyber Security, Enterprise Software, Mobile, Ride Sharing, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-01-01,year,,,2018-03-21,11700000,USD,11700000,Series A,11700000,USD,11700000,Early Stage Venture,"500 Startups, Avalon Ventures, Marc Benioff, Telefonica, Wayra",12
abode,https://www.crunchbase.com/organization/abode,"Security, Smart Home","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-28,day,,,2018-04-17,18829905,USD,18829905,Corporate Round,18829905,USD,18829905,,"Constance Freedman, Moderne Ventures, Nice S p A",3
Vector Security,https://www.crunchbase.com/organization/vector-security,"Cloud Security, Network Security, Security, Smart Home","Warrendale, Pennsylvania, United States","Great Lakes, Northeastern US",1970-01-01,year,,,2019-06-11,450000000,USD,450000000,Debt Financing,,,,,"PNC Bank, PNC Capital Markets",2
Radiflow,https://www.crunchbase.com/organization/radiflow,"Cyber Security, Security","Tel Aviv, Tel Aviv, Israel",,2009-01-01,year,,,2018-07-11,18000000,USD,18000000,Series B,18000000,USD,18000000,Early Stage Venture,"ST Engineering Ventures Fund, Zohar Zisapel",2
Enigma,https://www.crunchbase.com/organization/enigma-2,"Big Data, Cloud Data Services, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2015-08-14,day,,,2017-09-11,45000000,USD,45000000,Initial Coin Offering,45000000,USD,45000000,,"CVP Management, Flybridge Capital Partners, Plug and Play Insurtech",3
CashShield,https://www.crunchbase.com/organization/cashshield,"Fraud Detection, Payments, Security","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2008-01-01,year,,,2018-06-26,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"GGV Capital, Tao Zhang, Temasek Holdings, Tony Fadell, Wavemaker Partners",5
Alcide,https://www.crunchbase.com/organization/alcide,"Cloud Security, Cyber Security, Data Center, Information Technology, Network Security, Security, Software","Tel Aviv, Tel Aviv, Israel",,2016-07-01,month,,,2018-11-19,7000000,USD,7000000,Series A,7000000,USD,7000000,Early Stage Venture,"CE Ventures (CEIIF), Elron Electronic Industries, F2 Capital, Intel Capital",4
Gem,https://www.crunchbase.com/organization/gem,"Cryptocurrency, FinTech, Health Care, Internet, Security, Software","Venice, California, United States","Greater Los Angeles Area, West Coast, Western US",2013-11-01,month,,,2017-09-01,7957493,USD,7957493,Series A,7957493,USD,7957493,Early Stage Venture,"Blockchain Capital, First Round Capital, Pelion Venture Partners, RRE Ventures, Wavemaker Partners",23
Netsparker,https://www.crunchbase.com/organization/netsparker,"Security, Software, Web Apps","London, England, United Kingdom",European Union (EU),2009-06-01,day,,,2018-03-08,40000000,USD,40000000,Series A,40000000,USD,40000000,Early Stage Venture,Turn/River Capital,1
Lumina Analytics,https://www.crunchbase.com/organization/lumina-analytics,"Analytics, Big Data, Security","Tampa, Florida, United States","Tampa Bay Area, East Coast, Southern US",2015-01-01,year,,,2019-07-10,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,,,
CloudKnox Security,https://www.crunchbase.com/organization/cloudknox-security-inc,"Cyber Security, Information Technology, Security","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-09-01,month,,,2018-10-30,,,,Series A,,,,Early Stage Venture,"ClearSky, Dell Technologies Capital, Foundation Capital, Secure Octane",4
Secure Code Warrior,https://www.crunchbase.com/organization/secure-code-warrior,"Cyber Security, Quality Assurance, Security, Software","Sydney, New South Wales, Australia","Asia-Pacific (APAC), Australasia",2015-01-01,day,,,2018-09-11,3500000,USD,3500000,Venture - Series Unknown,3500000,USD,3500000,,"AirTree Ventures, NCSC Cyber Accelerator, Paladin Capital Group",3
Trillium Secure,https://www.crunchbase.com/organization/trillium-2,"Artificial Intelligence, Automotive, Blockchain, Cyber Security, Internet of Things, Security, Transportation","Sunnyvale, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2018-07-04,11000000,USD,11000000,Series A,11000000,USD,11000000,Early Stage Venture,"Airbus Ventures, Global Brain Corporation, JAFCO Japan, Mitsubishi UFJ Capital, Plug and Play",9
Perception Point,https://www.crunchbase.com/organization/perception-point,"Cyber Security, Information Technology, Network Security, Security","Tel Aviv, Tel Aviv, Israel",,2015-01-01,year,,,2018-02-13,8000000,USD,8000000,Series A,8000000,USD,8000000,Early Stage Venture,"Korea Investment Partners, Pitango Venture Capital, State of Mind Ventures",3
Cloudwise,https://www.crunchbase.com/organization/cloudwise-2,"Cloud Computing, Security","Beijing, Beijing, China",Asia-Pacific (APAC),2009-01-01,year,,,2019-06-10,25000000,USD,25000000,Series D,25000000,USD,25000000,Late Stage Venture,"CBC Capital, Gobi Partners, Sequoia Capital China, SIG China (SIG Asia Investments), WestSummit Capital",8
Cyren,https://www.crunchbase.com/organization/cyren,"Information Technology, Security","Mclean, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",1991-01-01,year,1999-07-13,day,2017-11-07,19600000,USD,19600000,Post-IPO Equity,19600000,USD,19600000,IPO,"Go2Net, Vulcan, Warburg Pincus",3
ReversingLabs,https://www.crunchbase.com/organization/reversinglabs,"Cyber Security, Mobile, Security","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2009-01-01,year,,,2017-11-29,25000000,USD,25000000,Series A,25000000,USD,25000000,Early Stage Venture,"ForgePoint Capital, In-Q-Tel, JP Morgan Chase",3
Overhaul,https://www.crunchbase.com/organization/overhaul,"Logistics, Security, Transportation","Austin, Texas, United States",Southern US,,,,,2019-05-09,7000000,USD,7000000,Venture - Series Unknown,7000000,USD,7000000,,Abbey International Finance,1
Blissfully,https://www.crunchbase.com/organization/blissfully,"Information Services, Information Technology, SaaS, Security, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2016-01-01,year,,,2018-08-09,3500000,USD,3500000,Seed,3500000,USD,3500000,Seed,"Drew Volpe, Founder Collective, HubSpot, HWVP, Hummer Winblad Venture Partners, Wayne Chang",5
Mainframe,https://www.crunchbase.com/organization/mainframe-2,"Blockchain, Collaboration, Enterprise Software, Messaging, Security","San Mateo, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-09-01,day,,,2018-07-04,,,,Initial Coin Offering,,,,,"BlockTower Capital, Kenetic, Kima Ventures, Techstars, Zeroth.AI",23
Levelset,https://www.crunchbase.com/organization/levelset,"B2B, Construction, Financial Services, FinTech, SaaS, Security, Software","New Orleans, Louisiana, United States",Southern US,2007-01-01,year,,,2018-01-03,10000000,USD,10000000,Series B,10000000,USD,10000000,Early Stage Venture,"Altos Ventures, Brick & Mortar Ventures, New Orleans Startup Fund, Operating Venture Capital, S3 Ventures",7
Prevoty,https://www.crunchbase.com/organization/prevoty,"Cyber Security, Developer Tools, Information Technology, Security","Los Angeles, California, United States","Greater Los Angeles Area, West Coast, Western US",2013-03-01,day,2018-07-26,day,2017-12-05,13000000,USD,13000000,Series B,13000000,USD,13000000,M&A,"Core Ventures Group, Daher Capital, digi Ventures, Plus Capital, U.S. Venture Partners (USVP)",12
Automox,https://www.crunchbase.com/organization/automox,"Cloud Security, Cyber Security, Internet, Network Security, Security, Software","Boulder, Colorado, United States","Greater Denver Area, Western US",2015-01-01,year,,,2018-11-13,9300000,USD,9300000,Series A,9300000,USD,9300000,Early Stage Venture,"CRV, Firebrand Ventures, TechOperators, Tom Noonan, Zelkova Ventures",11
