Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Terbium Labs,https://www.crunchbase.com/organization/terbium-labs,"Computer, Cyber Security, Network Security","Baltimore, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2013-01-01,year,,,2019-03-25,2000000,USD,2000000,Series B,2000000,USD,2000000,Early Stage Venture,".406 Ventures, Bonsal Capital, Dingman Center for Entrepreneurship, Glasswing Ventures, Omidyar Network",5
Garrison Technology,https://www.crunchbase.com/organization/garrison-technology,"Computer, Cyber Security, Network Security","London, England, United Kingdom",European Union (EU),2014-01-01,year,,,2019-03-27,,,,Venture - Series Unknown,,,,,"Business Growth Fund, Dawn Capital, Future Fifty, IP Group Plc, Upscale",7
Salt Security,https://www.crunchbase.com/organization/saltsecurity,"Cloud Security, Computer, Cyber Security, Network Security, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-01-01,year,,,2019-01-29,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Kevin Mahaffey, Marius Nacht, S Capital, Y Combinator",4
Menlo Security,https://www.crunchbase.com/organization/menlo-security,"Cyber Security, Network Security, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2013-01-01,year,,,2019-07-09,75000000,USD,75000000,Series D,75000000,USD,75000000,Late Stage Venture,"American Express Ventures, HSBC, JP Morgan Chase, OUP (Osage University Partners), Sutter Hill Ventures",9
SAM Seamless Network,https://www.crunchbase.com/organization/sam-seamless-network,"Computer, Cyber Security, Enterprise Software, Internet of Things, Network Security, Software","Tel Aviv, Tel Aviv, Israel",,2016-01-01,year,,,2018-11-14,12000000,USD,12000000,Series A,12000000,USD,12000000,Early Stage Venture,"ADT Security, Blumberg Capital, Intel Capital, Mindset Ventures, NightDragon Security",5
Vector Security,https://www.crunchbase.com/organization/vector-security,"Cloud Security, Network Security, Security, Smart Home","Warrendale, Pennsylvania, United States","Great Lakes, Northeastern US",1970-01-01,year,,,2019-06-11,450000000,USD,450000000,Debt Financing,,,,,"PNC Bank, PNC Capital Markets",2
Alcide,https://www.crunchbase.com/organization/alcide,"Cloud Security, Cyber Security, Data Center, Information Technology, Network Security, Security, Software","Tel Aviv, Tel Aviv, Israel",,2016-07-01,month,,,2018-11-19,7000000,USD,7000000,Series A,7000000,USD,7000000,Early Stage Venture,"CE Ventures (CEIIF), Elron Electronic Industries, F2 Capital, Intel Capital",4
Solarflare Communications,https://www.crunchbase.com/organization/solarflare,"Big Data, Enterprise Software, Network Security","Irvine, California, United States","Greater Los Angeles Area, West Coast, Western US",2001-01-01,year,2019-04-24,day,2018-06-04,,,,Corporate Round,,,,M&A,"Accel, Amadeus Capital Partners, Foundation Capital, Intel Capital, Sequoia Capital",11
Hunters.AI,https://www.crunchbase.com/organization/hunters-ai,"Artificial Intelligence, Cyber Security, Machine Learning, Network Security, SaaS","Tel Aviv, Tel Aviv, Israel",,2018-01-01,year,,,2019-05-22,5400000,USD,5400000,Seed,5400000,USD,5400000,Seed,"Blumberg Capital, YL Ventures",2
"MagicCube, Inc.",https://www.crunchbase.com/organization/magiccube-inc,"Artificial Intelligence, Cloud Security, Cyber Security, Internet of Things, Mobile Payments, Network Security, Point of Sale","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2014-01-01,year,,,2017-08-08,8500000,USD,8500000,Series A,8500000,USD,8500000,Early Stage Venture,"Bold Capital Partners, NTT Data, Silicon Valley Bank, Social Starts, Visa",8
Indeni,https://www.crunchbase.com/organization/indeni,"Data Center Automation, Enterprise Software, IT Management, Network Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2009-07-01,day,,,2018-05-22,14000000,USD,14000000,Series A,14000000,USD,14000000,Early Stage Venture,"CIRTech Fund, iAngels, RTP Ventures, Sequoia Capital Israel, State of Mind Ventures",5
Nyotron,https://www.crunchbase.com/organization/nyotron,"Computer, Cyber Security, Network Security","Santa Clara, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2012-01-01,year,,,2018-10-11,10000000,USD,10000000,Corporate Round,10000000,USD,10000000,,"DGB Investments, Gil Agmon, Ingram Micro, Meir Shamir, Shmuel Harlap",7
SysAid,https://www.crunchbase.com/organization/sysaid,"Customer Service, IT Management, Mobile Devices, Network Security, SaaS, Software","Tel Aviv, Tel Aviv, Israel",,2002-01-01,year,,,2018-11-20,30000000,USD,30000000,Private Equity,30000000,USD,30000000,Private Equity,Israel Growth Partners,1
Perception Point,https://www.crunchbase.com/organization/perception-point,"Cyber Security, Information Technology, Network Security, Security","Tel Aviv, Tel Aviv, Israel",,2015-01-01,year,,,2018-02-13,8000000,USD,8000000,Series A,8000000,USD,8000000,Early Stage Venture,"Korea Investment Partners, Pitango Venture Capital, State of Mind Ventures",3
Uptycs,https://www.crunchbase.com/organization/uptycs,"Computer, Network Security","Waltham, Massachusetts, United States","Greater Boston Area, East Coast, New England",2016-01-01,year,,,2018-06-19,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Comcast Ventures, ForgePoint Capital, Founder Collective, Genacast Ventures",4
Lucideus,https://www.crunchbase.com/organization/lucideus,"Cyber Security, Network Security","New Delhi, Delhi, India",Asia-Pacific (APAC),2012-05-15,day,,,2018-10-29,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,,"Amit Ranjan, John Chambers, Rajan Anandan, Sanjay Baweja, Sunil Kalra",14
Automox,https://www.crunchbase.com/organization/automox,"Cloud Security, Cyber Security, Internet, Network Security, Security, Software","Boulder, Colorado, United States","Greater Denver Area, Western US",2015-01-01,year,,,2018-11-13,9300000,USD,9300000,Series A,9300000,USD,9300000,Early Stage Venture,"CRV, Firebrand Ventures, TechOperators, Tom Noonan, Zelkova Ventures",11
PixelPin,https://www.crunchbase.com/organization/pixelpin,"Computer, Network Security, Security","London, England, United Kingdom",European Union (EU),2011-01-01,year,,,2019-05-31,1467762,GBP,1855108,Equity Crowdfunding,1467762,GBP,1855108,,"Momentum Accelerator, Pitch@Palace, SBI Investment, Seedrs, Wayra",6
Penten,https://www.crunchbase.com/organization/penten,"Computer, Cyber Security, Government, Information Technology, National Security, Network Security, Software","Canberra, Australian Capital Territory, Australia","Asia-Pacific (APAC), Australasia",2014-01-01,year,,,2018-11-01,2500000,AUD,1801213,Seed,2500000,AUD,1801213,Seed,,
Nok Nok Labs,https://www.crunchbase.com/organization/nok-nok-labs,"Computer, Network Security, Security","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2011-11-01,day,,,2017-07-11,8000000,USD,8000000,Series D,8000000,USD,8000000,Late Stage Venture,"DCM Ventures, Lenovo, Motorola Solutions Venture Capital, ONSET Ventures, Thundersoft",12
CyberOwl,https://www.crunchbase.com/organization/cyberowl,"Analytics, Computer, Cyber Security, Internet of Things, Network Security","London, England, United Kingdom",European Union (EU),2016-01-01,year,,,2019-06-21,1000000,GBP,1274201,Venture - Series Unknown,1000000,GBP,1274201,,"24 Haymarket, MEIF Proof-of-Concept & Early Stage Fund, Mercia Technologies, Momentum London, NCSC Cyber Accelerator",5
Cynerio,https://www.crunchbase.com/organization/cynerio,"Cyber Security, Health Care, Information Technology, Medical Device, Network Security","Ramat Gan, Tel Aviv, Israel",,2017-01-01,year,,,2019-01-09,7000000,USD,7000000,Seed,7000000,USD,7000000,Seed,"Accelmed, MTIP AG, RDC - Rafael Development Corporation",3
360 Enterprise Security Group,https://www.crunchbase.com/organization/360-enterprise-security-group,"Cyber Security, Information Technology, Network Security, Security","Beijing, Beijing, China",Asia-Pacific (APAC),2015-01-01,year,,,2019-01-08,900000000,CNY,131326757,Series B,900000000,CNY,131326757,Early Stage Venture,,
CUJO AI,https://www.crunchbase.com/organization/cujo,"Artificial Intelligence, Big Data, Cyber Security, Internet of Things, Network Security, Smart Home, Software","Mountain View, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2015-01-01,year,,,2018-10-19,,,,Series B,,,,Early Stage Venture,"Charter Communications, KPN Ventures, TA Ventures",3
Wootcloud,https://www.crunchbase.com/organization/wootcloud,"Cyber Security, Information Technology, Network Security, Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2016-02-29,day,,,2019-04-01,3600000,USD,3600000,Seed,3600000,USD,3600000,Seed,"Clear Ventures, Healthy Ventures, Nexus Venture Partners",3
SCADAfence,https://www.crunchbase.com/organization/scadafence,"Cyber Security, Homeland Security, Network Security, Security","Tel Aviv, Tel Aviv, Israel",,2014-01-01,year,,,2017-11-21,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"iAngels, Jerusalem Venture Partners (JVP), Microsoft ScaleUp Tel Aviv, NexStar Partners, Vestel Ventures",8
Rubica,https://www.crunchbase.com/organization/rubica,"Consumer, Cyber Security, Network Security, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-12-23,day,,,2018-03-13,9000000,USD,9000000,Series A,9000000,USD,9000000,Early Stage Venture,"Expa, Lerer Hippeau, Reflective Venture Partners, Slow Ventures, Upfront Ventures",6
WISeKey,https://www.crunchbase.com/organization/wisekey,"Cyber Security, Identity Management, Network Security, SaaS, Security","Geneva, Geneve, Switzerland",,1999-01-01,year,2016-04-08,day,2018-10-01,3500000,USD,3500000,Post-IPO Debt,50000000,CHF,53220647,IPO,"32 Ventures, Global Equity Partners Beteiligungs-Management, GVA Capital, Saudi Crown Holding, The Global Emerging Markets Group",6
Cellwize,https://www.crunchbase.com/organization/cellwize,"Big Data, Mobile, Network Security, Telecommunications","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2012-01-01,year,,,2019-05-07,,,,Venture - Series Unknown,,,,,"Deutsche Telekom Capital Partners, Sonae IM, Vintage Investment Partners, Viola Credit, Viola Ventures",5
Red Balloon Security,https://www.crunchbase.com/organization/red-balloon-secrurity,"Cyber Security, Embedded Systems, Internet of Things, Network Security","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2011-01-01,year,,,2018-04-03,21900000,USD,21900000,Series A,21900000,USD,21900000,Early Stage Venture,"Abstract Ventures, American Family Ventures, Bain Capital Ventures, Greycroft",4
CI Security,https://www.crunchbase.com/organization/critical-informatics,"Computer, Cyber Security, Network Security, SaaS","Seattle, Washington, United States","Greater Seattle Area, West Coast, Western US",2012-01-01,year,,,2019-04-22,9600000,USD,9600000,Series B,9600000,USD,9600000,Early Stage Venture,"Alan D. Frazier, Bryan White, East Seattle Partners, Herbert A. Fritch",4
"MindTop, Inc.",https://www.crunchbase.com/organization/benu-networks,"Analytics, Cloud Infrastructure, Cloud Management, Cloud Security, Hardware, Infrastructure, Internet, Internet of Things, Mobile, Network Hardware, Network Security, Software, Telecommunications, Wireless","Billerica, Massachusetts, United States","Greater Boston Area, East Coast, New England",2010-01-01,year,,,2018-07-19,10000000,USD,10000000,Venture - Series Unknown,10000000,USD,10000000,,"Arris Group, Comcast Ventures, Liberty Global Ventures, Spark Capital, Sutter Hill Ventures",8
Corsa Technology,https://www.crunchbase.com/organization/corsa-technology,"Cloud Security, Network Security, Security","Ottawa, Ontario, Canada",Great Lakes,2011-01-01,year,,,2018-07-25,9000000,USD,9000000,Series C,9000000,USD,9000000,Late Stage Venture,"BDC Capital Corporation, BDC Venture Capital, Celtic House Venture Partners, Roadmap Capital",4
zecOps,https://www.crunchbase.com/organization/zecops-inc,"Computer, Information Technology, Network Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-07-01,day,,,2019-06-04,,,,Venture - Series Unknown,,,,,"Array Ventures, Evolution Equity Partners, KPN Ventures, Plug and Play, WISE Ventures",5
ISARA Corporation,https://www.crunchbase.com/organization/isara-corporation,"Consulting, Cyber Security, Network Security, Quantum Computing, Security, Software","Waterloo, Ontario, Canada",Great Lakes,2015-02-01,month,,,2019-04-18,7200000,CAD,5381769,Grant,10000000,USD,10000000,Early Stage Venture,"Quantum Valley Investments, Shasta Ventures",2
Nightingale Security,https://www.crunchbase.com/organization/nightingale-security,"Network Security, Robotics, Security","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-06-25,day,,,2018-01-01,5600000,USD,5600000,Series A,5600000,USD,5600000,Early Stage Venture,"David Sacks, Drone.VC, Impact Venture Capital, Justin Waldron, Seraphim Capital",6
Stateless,https://www.crunchbase.com/organization/stateless-inc,"Information Services, Information Technology, Network Security, Software","Boulder, Colorado, United States","Greater Denver Area, Western US",2016-08-08,day,,,2019-03-19,750000,USD,750000,Grant,11330000,USD,11330000,Early Stage Venture,"Drive Capital, EVO Venture Partners, FirstMile Ventures, National Science Foundation, Speedinvest",7
HYAS InfoSec,https://www.crunchbase.com/organization/hyas-infosec,"Cyber Security, Network Security, Security","Victoria, British Columbia, Canada",,2015-06-01,day,,,2018-11-28,2000000,USD,2000000,Debt Financing,6700000,USD,6700000,Early Stage Venture,"205 Capital, M12, Silicon Valley Bank, Startup Capital Ventures, Susa Ventures",10
Pcysys,https://www.crunchbase.com/organization/pcysys,Network Security,"Petah Tiqva, HaMerkaz, Israel",,2015-11-01,month,,,2018-01-30,4500000,USD,4500000,Venture - Series Unknown,4500000,USD,4500000,,Awz Ventures,1
Helm,https://www.crunchbase.com/organization/privacy-labs,"Network Security, Privacy, Security","Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",2016-04-01,month,,,2019-04-19,,,,Convertible Note,4000000,USD,4000000,Seed,"Arrive, Initialized Capital, Lee Linden, Lemnos VC, Liquid 2 Ventures",15
Sandvine,https://www.crunchbase.com/organization/sandvine,"Cloud Computing, Network Security, Telecommunications","Waterloo, Ontario, Canada",Great Lakes,2001-01-01,year,2006-11-03,day,2017-07-05,,,,Post-IPO Equity,,,,M&A,"BDC Venture Capital, Canaccord Genuity Group, Celtic House Venture Partners, Newbury Ventures, Tech Capital Partners",7
Bricata,https://www.crunchbase.com/organization/bricata,"Cloud Security, Computer, Cyber Security, Intrusion Detection, Network Security, Security","Columbia, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2014-01-01,year,,,2018-03-22,2500000,USD,2500000,Debt Financing,8000000,USD,8000000,Early Stage Venture,"Edison Partners, Howard County Economic Development Authority",2
Cygilant,https://www.crunchbase.com/organization/eiqnetworks,"Cyber Security, Enterprise Software, Network Security","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2001-01-01,year,,,2017-09-19,7000000,USD,7000000,Venture - Series Unknown,7000000,USD,7000000,,"Arrowroot Capital, Jay Reddy, Venrock, Vijay Basani",4
Pwnie Express,https://www.crunchbase.com/organization/pwnie-express,"Cyber Security, Network Security, Software","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2009-01-01,year,,,2017-11-29,8000000,USD,8000000,Series C,8000000,USD,8000000,Late Stage Venture,".406 Ventures, Ascent Venture Partners, Fairhaven Capital Partners, MassMutual Ventures, Vermont Center for Emerging Technologies",5
Meta Networks,https://www.crunchbase.com/organization/meta-networks,"Computer, Cyber Security, Information Technology, Network Security","Tel Aviv, Tel Aviv, Israel",,2016-01-01,year,2019-05-06,day,2018-04-03,10000000,USD,10000000,Seed,10000000,USD,10000000,M&A,"BRM Capital, Vertex Ventures, Vertex Ventures Israel",3
MedStack,https://www.crunchbase.com/organization/medstack-inc,"Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Cyber Security, Developer Platform, Developer Tools, Health Care, mHealth, Network Security, Security","Toronto, Ontario, Canada",Great Lakes,2015-03-31,day,,,2019-02-25,2400000,USD,2400000,Seed,2400000,USD,2400000,Seed,"500 Startups, Creative Destruction Lab, Dreamit Ventures, FundersClub, Panache Ventures",10
Solebit,https://www.crunchbase.com/organization/solebit-labs,"Analytics, Artificial Intelligence, Computer, Cyber Security, Information Technology, Network Security, Real Time, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2014-01-01,year,2018-07-31,day,2018-03-14,11000000,USD,11000000,Series A,11000000,USD,11000000,M&A,"ClearSky, Glilot Capital Partners, MassMutual Ventures, Michael Dolinsky, Microsoft ScaleUp Tel Aviv",5
OPĀQ Networks,https://www.crunchbase.com/organization/opaq-networks,"Computer, Network Security, Security","Herndon, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2017-01-01,year,,,2018-04-12,22500000,USD,22500000,Series B,22500000,USD,22500000,Early Stage Venture,"Columbia Capital, Greenspring Associates, Harmony Partners, Sway Ventures, Zero Gravity",5
neXus,https://www.crunchbase.com/organization/nexus-3,"Computer, Information Technology, Network Security","Hägersten, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",1984-01-01,year,,,2017-12-20,29000000,EUR,34445241,Debt Financing,,,,,European Investment Bank (EIB),1
Exclusive Group,https://www.crunchbase.com/organization/exclusive-group,"Computer, Information Technology, Network Security, Security","Boulogne, Nord-Pas-de-Calais, France",European Union (EU),1995-01-01,year,2018-04-13,day,2018-04-13,,,,Private Equity,,,,M&A,"Andera Partners, Omnes Capital, Permira",3
DFLabs,https://www.crunchbase.com/organization/dflabs,"Cyber Security, Network Security","Milano, Lombardia, Italy",European Union (EU),2004-10-01,day,,,2018-02-07,3500000,USD,3500000,Series A,3500000,USD,3500000,Early Stage Venture,Evolution Equity Partners,1
ReFirm Labs,https://www.crunchbase.com/organization/refirm-labs,"Computer, Network Security, Software, Software Engineering","Fulton, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2017-01-01,year,,,2017-11-15,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,DataTribe,1
NuID,https://www.crunchbase.com/organization/nuid-inc,"Blockchain, Cyber Security, Identity Management, Network Security, Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-04-19,day,,,2018-12-13,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,"8VC, Jemison Investment Company, Kairos",3
Perch Security,https://www.crunchbase.com/organization/perch-security,"Cyber Security, Information Services, Information Technology, Network Security","Tampa, Florida, United States","Tampa Bay Area, East Coast, Southern US",2016-01-01,year,,,2018-10-04,9000000,USD,9000000,Series A,9000000,USD,9000000,Early Stage Venture,"ConnectWise, Fishtech Group, Fishtech Labs, MDJ Group",4
UBiqube,https://www.crunchbase.com/organization/ubiqube,"Information Services, Information Technology, Network Security, Software","Dublin, Dublin, Ireland",European Union (EU),2009-01-01,month,,,2019-04-10,20000000,USD,20000000,Series B,20000000,USD,20000000,Early Stage Venture,"Fortinet, Fujitsu, NTT Comware, NTT DOCOMO Ventures",4
Alias Robotics,https://www.crunchbase.com/organization/alias-robotics,"Cyber Security, Network Security, Robotics","Vitoria-gasteiz, Pais Vasco, Spain",European Union (EU),2017-01-01,year,,,2019-06-17,750000,EUR,841762,Pre-Seed,750000,EUR,841762,Seed,Baron Capital Management,1
Protego Labs,https://www.crunchbase.com/organization/protego-labs,"Computer, Network Security","Baltimore, Maryland, United States","Greater Baltimore-Maryland Area, East Coast, Southern US",2017-01-01,year,,,2018-05-09,2000000,USD,2000000,Seed,2000000,USD,2000000,Seed,"Glilot Capital Partners, MetroSITE Group, Ron Gula, Tim Belcher",4
Centripetal Networks,https://www.crunchbase.com/organization/centripetal-networks,"Artificial Intelligence, Cyber Security, Fraud Detection, Internet, Network Security, Real Time, Security","Herndon, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2009-01-01,year,,,2018-08-13,10300000,USD,10300000,Venture - Series Unknown,10300000,USD,10300000,,,
Snyk,https://www.crunchbase.com/organization/snyk,"Developer Tools, Network Security, Security","London, England, United Kingdom",European Union (EU),2015-07-07,day,,,2018-09-25,22000000,USD,22000000,Series B,22000000,USD,22000000,Early Stage Venture,"Accel, Boldstart Ventures, Canaan Partners, GV, Heavybit",9
RangeForce,https://www.crunchbase.com/organization/vequrity,"Cyber Security, Information Technology, Network Security, Training","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2014-10-14,day,,,2019-05-22,1500000,USD,1500000,Venture - Series Unknown,1500000,USD,1500000,,"Contriber Ventures, Paladin Capital Group, Pitch@Palace, Right Side Capital Management, Techstars",7
ThreatBook,https://www.crunchbase.com/organization/threatbook,"Business Intelligence, Cyber Security, Network Security","Beijing, Beijing, China",Asia-Pacific (APAC),2015-09-01,month,,,2017-09-06,120000000,CNY,18402009,Series B,120000000,CNY,18402009,Early Stage Venture,"China Soft Capital, Hillhouse Capital Group, Microsoft Accelerator Beijing, Northern Light Venture Capital",4
Anjuna,https://www.crunchbase.com/organization/anjuna,"Computer, Network Security, Software","Palo Alto, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2017-01-01,year,,,2018-01-12,3000000,USD,3000000,Seed,3000000,USD,3000000,Seed,"Data Collective DCVC, Dorm Room Fund, Founder Collective, Playground Global, Y Combinator",7
Next Caller,https://www.crunchbase.com/organization/next-caller,"Call Center, Computer, Machine Learning, Network Security, Telecommunications","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2012-09-06,day,,,2017-08-28,5000000,USD,5000000,Series A,5000000,USD,5000000,Early Stage Venture,"CRCM Ventures, Pegasus Tech Ventures, TSVC, Wefunder, Y Combinator",11
"Monarx, Inc.",https://www.crunchbase.com/organization/monarx-inc,"Cloud Security, CMS, Cyber Security, Network Security, SaaS, Software, Web Hosting","Salt Lake City, Utah, United States",Western US,2017-04-01,month,,,2019-02-20,3900000,USD,3900000,Seed,3900000,USD,3900000,Seed,"Crosscut Ventures, Kickstart Seed Fund, Pelion Venture Partners",3
Everspin,https://www.crunchbase.com/organization/everspin,"Cyber Security, Mobile Apps, Network Security","Seoul, Seoul-t'ukpyolsi, South Korea",Asia-Pacific (APAC),2014-02-28,day,,,2018-04-14,4262174,USD,4262174,Series B,4262174,USD,4262174,Early Stage Venture,"BlackPine, DSC Investment, Mirae Asset Global Investments, Mirae Asset Venture Investment, SBI Group",8
UnaBiz Holdings Pte Ltd,https://www.crunchbase.com/organization/unabiz-holdings-pte-ltd,"Internet of Things, Network Security, Telecommunications","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2016-05-06,day,,,2018-08-28,10000000,USD,10000000,Series A,10000000,USD,10000000,Early Stage Venture,"Engie, ENGIE New Ventures, KDDI Open Innovation Fund, Taiwan Shin Kong Security Co",4
Randori,https://www.crunchbase.com/organization/randori,"Computer, Network Security","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2018-01-01,year,,,2018-10-04,9750000,USD,9750000,Venture - Series Unknown,9750000,USD,9750000,,".406 Ventures, Accomplice, Legion Capital",3
Kogniz,https://www.crunchbase.com/organization/kogniz,"Artificial Intelligence, Computer, Network Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-01-01,year,,,2019-04-04,,,,Seed,,,,Seed,"Auren Hoffman, The Entrepreneurs' Fund, Tom Chavez, Ulu Ventures",4
SaferVPN,https://www.crunchbase.com/organization/safervpn,"Cyber Security, Internet, Network Security, Private Social Networking, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2013-01-01,year,,,2017-08-15,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,,,
HoxHunt,https://www.crunchbase.com/organization/hoxhunt,"Asset Management, Computer, Network Security","Espoo, Southern Finland, Finland","European Union (EU), Nordic Countries, Scandinavia",,,,,2018-10-16,2500000,EUR,2894168,Series A,2500000,EUR,2894168,Early Stage Venture,"Dawn Capital, First Fellow Partners, Icebreaker.vc",3
Gladius,https://www.crunchbase.com/organization/gladius,"Cyber Security, Enterprise Software, Network Security, SaaS, Software, Virtualization","Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",2017-04-01,month,,,2017-09-14,20000000,USD,20000000,Initial Coin Offering,20000000,USD,20000000,,,
QuintessenceLabs,https://www.crunchbase.com/organization/quintessencelabs,"Computer, Cyber Security, Network Security, Quantum Computing","Canberra, Australian Capital Territory, Australia","Asia-Pacific (APAC), Australasia",2006-01-01,year,,,2018-01-24,528000,AUD,425054,Grant,7473410,AUD,5866241,Early Stage Venture,,
Zentera Systems,https://www.crunchbase.com/organization/zentera-systems,"Cloud Computing, Cloud Infrastructure, Cloud Security, Cyber Security, Enterprise, Network Security","San Jose, California, United States","San Francisco Bay Area, Silicon Valley, West Coast",2012-01-01,year,,,2018-06-12,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,,China Development Industrial Bank (CDIB),1
Secucloud GmbH,https://www.crunchbase.com/organization/secucloud,"Cloud Computing, Cloud Security, Cyber Security, Mobile, Network Security","Hamburg, Hamburg, Germany",European Union (EU),2013-03-13,day,,,2017-10-01,5000000,EUR,5904414,Series B,5000000,EUR,5904414,Early Stage Venture,"Heilemann Ventures, Sonae IM",2
Spare,https://www.crunchbase.com/organization/spare-labs,"Mobile Apps, Network Security, Transportation","Vancouver, British Columbia, Canada",,2015-11-03,day,,,2019-04-30,6000000,CAD,4480986,Seed,6000000,CAD,4480986,Seed,Mitsubishi Corporation,1
Xaptum,https://www.crunchbase.com/organization/xaptum,"Infrastructure, Internet, Network Security","Chicago, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2013-01-01,year,,,2018-10-01,3100000,USD,3100000,Venture - Series Unknown,3100000,USD,3100000,,"Alumni Ventures Group, ArchVentures SA, HPA, LOUD Capital, Total Access Fund",11
CybSafe,https://www.crunchbase.com/organization/cybsafe,"Cyber Security, Network Security","London, England, United Kingdom",European Union (EU),2015-01-01,year,,,2018-09-04,3500000,GBP,4500241,Series A,3500000,GBP,4500241,Early Stage Venture,Level39,1
CounterCraft,https://www.crunchbase.com/organization/countercraft,"Cyber Security, Network Security, Security","San Sebastian, Pais Vasco, Spain",European Union (EU),2015-09-01,day,,,2018-03-21,2000000,EUR,2469324,Seed,2000000,EUR,2469324,Seed,"Adara Ventures, EASME - EU Executive Agency for SMEs, Evolution Equity Partners, NCSC Cyber Accelerator, Wayra",7
Citalid Cybersecurity,https://www.crunchbase.com/organization/citalid-cybersecurity,"Cyber Security, Network Security","Versailles, Ile-de-France, France",European Union (EU),2017-01-01,year,,,2019-06-06,1200000,GBP,1523370,Seed,1200000,GBP,1523370,Seed,"Axeleo, BNP Paribas Private Equity",2
Kela Group,https://www.crunchbase.com/organization/kela-group,"Analytics, Artificial Intelligence, Business Intelligence, Computer, Cyber Security, Information Technology, Network Security","Tel Aviv, Tel Aviv, Israel",,2009-01-01,year,,,2018-05-16,50000000,USD,50000000,Private Equity,50000000,USD,50000000,Private Equity,Vector Capital,1
Minim,https://www.crunchbase.com/organization/minim,"Cyber Security, Internet of Things, Network Security, Security","Manchester, New Hampshire, United States","East Coast, New England, Northeastern US",2017-01-01,year,,,2018-04-30,2500000,USD,2500000,Seed,2500000,USD,2500000,Seed,"Company Ventures, Flybridge Capital Partners, Founder Collective",3
iS5 Communications,https://www.crunchbase.com/organization/is5-communications,"Cyber Security, Industrial Automation, Information Technology, Network Security, Professional Services","Mississauga, Ontario, Canada",Great Lakes,2012-01-01,year,,,2018-08-08,22000000,CAD,16895589,Venture - Series Unknown,22000000,CAD,16895589,,"ClearSky, Phoenix Contact Innovation Ventures",2
Threatcare,https://www.crunchbase.com/organization/threatcare,"Cyber Security, Information Technology, Network Security, SaaS","Austin, Texas, United States",Southern US,2014-01-01,year,,,2018-01-04,1400000,USD,1400000,Seed,1400000,USD,1400000,Seed,"Firebrand Ventures, Flyover Capital, Moonshots Capital, Right Side Capital Management, Techstars",9
